artist,sale_year,sale_location,sale_price_adj,low_est_adj,high_est_adj,performance
Anton Henning,2007,London,81949.02882194635,36583.727320079866,48779.536114246024,2.240040444281527
Tom Sachs,2007,London,922914.8404230691,731697.9737969151,975596.8873889516,1.2613330547046362
Carroll Dunham,2007,London,868280.9215209654,609748.5170008971,853647.4305929334,1.4239984145881048
Gilbert & George,2007,London,4419457.290679168,2438994.0680035884,3658491.1020053825,1.8120000161700047
John Baldessari,2007,London,0.0,609748.5170008971,853647.4305929334,0.0
Matthew Ritchie,2007,London,0.0,1463395.9475938303,1951195.0077987094,0.0
Thomas Hirschhorn,2007,London,759014.3167375639,609748.5170008971,853647.4305929334,1.2447989549173422
Haim Steinbach,2007,London,219508.52902451024,195119.37747779032,292678.44970628235,1.1249960503704768
Jason Rhoades and Paul McCarthy,2007,London,468286.50594669674,365848.3703880545,609748.5170008971,1.2800016177116937
Jonathan Meese,2007,London,759014.3167375639,365848.3703880545,609748.5170008971,2.074669120192424
Daniel Richter,2007,London,380481.86131608643,243898.91359203635,365848.3703880545,1.5599981799710227
Nam June Paik,2007,London,526821.7026796307,609748.5170008971,853647.4305929334,0.8639983337101182
Albert Oehlen,2007,London,439018.29106982664,146338.6083427381,195119.37747779032,3.000016851408115
Chen Zhen,2007,London,1141448.0499898717,853647.4305929334,1097546.3441849698,1.337142254599963
Franz Ackermann,2007,London,1824366.4876725408,731697.9737969151,975596.8873889516,2.4933327041766082
Daniel Richter,2007,London,263410.23482941225,73168.68766096594,97559.07222849205,3.600040443720245
Albert Oehlen,2007,London,58535.19673293399,48779.536114246024,73168.68766096594,1.19999494427006
Gilbert & George,2007,London,351214.87946002255,365848.3703880545,487797.8271840727,0.9600012132837703
Christopher Wool,2007,London,0.0,439018.29106982664,609748.5170008971,0.0
Anish Kapoor,2007,London,0.0,170728.9929102642,219508.52902451024,0.0
Richard Long,2007,London,2001925.1828283705,853647.4305929334,1097546.3441849698,2.345142867019942
Christo,2007,London,0.0,170728.9929102642,219508.52902451024,0.0
Panamarenko,2007,London,813648.2356396677,731697.9737969151,975596.8873889516,1.1120001213155992
Carroll Dunham,2007,London,292678.44970628235,292678.44970628235,439018.29106982664,0.9999999999658328
Sang-Kyoon Noh,2007,London,160973.33229157623,73168.68766096594,97559.07222849205,2.2000303328585193
He Sen,2007,London,263410.23482941225,146338.6083427381,195119.37747779032,1.8000050553609332
Nobuyoshi Araki,2007,London,190240.3141476401,121949.45679601817,170728.9929102642,1.5599931244486838
Zhou Tiehai,2007,London,146338.6083427381,121949.45679601817,170728.9929102642,1.199993933351545
Wang Qingsong,2007,London,0.0,146338.6083427381,195119.37747779032,0.0
Wang Qingsong,2007,London,409750.0761929566,195119.37747779032,292678.44970628235,2.0999968402348808
Wang Qingsong,2007,London,117071.62648667418,60974.11188760598,85364.4964551321,1.920021839486124
Mariko Mori,2007,London,0.0,195119.37747779032,292678.44970628235,0.0
Tal R,2007,London,0.0,97559.07222849205,146338.6083427381,0.0
Jonathan Lasker,2007,London,102436.90253783602,97559.07222849205,97559.07222849205,1.049998736021389
Frank Nitsche,2007,London,365848.3703880545,170728.9929102642,219508.52902451024,2.1428602379147
Erik Parker,2007,London,102436.90253783602,48779.536114246024,73168.68766096594,2.099997471827524
Donald Baechler,2007,London,321946.66458315245,36583.727320079866,48779.536114246024,8.800269630220033
Ashley Bickerton,2007,London,87803.4116098041,36583.727320079866,48779.536114246024,2.400067407500339
Peter Halley,2007,London,409750.0761929566,121949.45679601817,170728.9929102642,3.3599991908511355
Barry McGee,2007,London,64388.346499985535,48779.536114246024,73168.68766096594,1.3199868554711633
Michel Majerus,2007,London,58535.19673293399,48779.536114246024,73168.68766096594,1.19999494427006
Matta,2007,London,64388.346499985535,36583.727320079866,48779.536114246024,1.7600269627814593
After Eduardo Chillida,2007,London,102436.90253783602,73168.68766096594,97559.07222849205,1.400010110861726
Alighiero Boetti,2007,London,117071.62648667418,73168.68766096594,97559.07222849205,1.6000235922384782
Fabian Marcaccio,2007,London,0.0,73168.68766096594,97559.07222849205,0.0
Pia Fries,2007,London,140485.45857568653,48779.536114246024,73168.68766096594,2.8800080881838843
Beatriz Milhazes,2007,London,58535.19673293399,60974.11188760598,85364.4964551321,0.9600008087240751
Rivane Neuenschwander,2007,London,111217.24369881644,48779.536114246024,73168.68766096594,2.2799979773390167
Vik Muniz,2007,London,93656.56137685564,60974.11188760598,85364.4964551321,1.536005338366115
Carlos Garaicoa,2007,London,76095.87905489482,60974.11188760598,85364.4964551321,1.248003073545095
Markus Oehlen,2007,London,111217.24369881644,24389.15154671991,36583.727320079866,4.5601112215883095
Markus Oehlen,2007,London,248776.74390138034,170728.9929102642,219508.52902451024,1.4571440951307368
Jonathan Meese,2007,London,248776.74390138034,121949.45679601817,170728.9929102642,2.0399987865227067
Andres Serrano,2007,London,409750.0761929566,243898.91359203635,365848.3703880545,1.6799995954944489
Andres Serrano,2007,London,2097534.8491622536,487797.8271840727,731697.9737969151,4.300008594191091
Shirin Neshat,2007,London,1633149.6210463871,853647.4305929334,1097546.3441849698,1.9131430172441206
Pierpaolo Campanini,2007,London,111217.24369881644,73168.68766096594,97559.07222849205,1.520011458985734
Federico Herrero,2007,London,1414616.4114795844,853647.4305929334,1097546.3441849698,1.6571436412342238
Mario Schifano,2007,London,52682.04696588246,48779.536114246024,73168.68766096594,1.080003033068957
José Maria Sicilia,2007,London,0.0,12194.575773359955,17072.40608270394,0.0
Les Rogers,2007,London,58535.19673293399,36583.727320079866,48779.536114246024,1.6000337036408312
Amy Sillman,2007,London,38047.323017044306,36583.727320079866,48779.536114246024,1.0400067405313576
Erik Parker,2007,London,29266.981856063892,24389.15154671991,36583.727320079866,1.199999999507978
Fiona Rae,2007,London,204875.0380964783,97559.07222849205,146338.6083427381,2.1000101107526175
Michael Stubbs,2007,London,0.0,36583.727320079866,48779.536114246024,0.0
Mark Francis,2007,London,38047.323017044306,48779.536114246024,73168.68766096594,0.779985338936685
Eric and Heather ChanSchatz,2007,London,20486.640695083486,12194.575773359955,17072.40608270394,1.6799797761754391
Ma Liuming,2007,London,55608.00533900512,24389.15154671991,36583.727320079866,2.28003033273552
Stefan Hirsig,2007,London,0.0,19511.32123737593,29266.981856063892,0.0
Brad Kahlhamer,2007,London,35121.36464392163,24389.15154671991,36583.727320079866,1.4400404443033892
Brad Kahlhamer,2007,London,169753.67345255663,36583.727320079866,48779.536114246024,4.640141555860049
Stefan Hirsig,2007,London,35121.36464392163,24389.15154671991,36583.727320079866,1.4400404443033892
Marco Cingolani,2007,London,52682.04696588246,36583.727320079866,48779.536114246024,1.4400404445002035
Stephanie Pryor,2007,London,23413.832089012354,19511.32123737593,29266.981856063892,1.2000126384142884
Manuel Ocampo,2007,London,35121.36464392163,24389.15154671991,36583.727320079866,1.4400404443033892
Thaddeus Strode,2007,London,24877.42778597679,12194.575773359955,24389.15154671991,2.0400404432209243
José Bedia,2007,London,24877.42778597679,12194.575773359955,24389.15154671991,2.0400404432209243
Udomsak Krisanamis,2007,London,20486.640695083486,19511.32123737593,29266.981856063892,1.049987360432535
Pedro Barbeito,2007,London,21950.23639204792,14633.490928031946,19511.32123737593,1.499999998974954
José Bedia,2007,London,13169.89523106751,9755.660618687965,14633.490928031946,1.3499747205575687
José Bedia,2007,London,9364.79302312122,9755.660618687965,14633.490928031946,0.959934276063546
Kcho,2007,London,9364.79302312122,9755.660618687965,14633.490928031946,0.959934276063546
Cristiano Pintaldi,2007,London,11120.61465115606,9755.660618687965,14633.490928031946,1.1399140534321424
Lino Tagliapietra,2007,London,23413.832089012354,19511.32123737593,29266.981856063892,1.2000126384142884
Luigi Ghirri,2007,London,64388.346499985535,24389.15154671991,36583.727320079866,2.6400404438113676
Hai Bo,2007,London,668913.7873658014,369906.24186127266,616510.4031021211,1.808333333284447
Elger Esser,2007,London,1758904.1800503514,986416.6449633938,1479624.9674450906,1.7831249999819232
Herbert Hamak,2007,London,4935165.776832479,3082552.0155106056,4315572.821714847,1.600999999994806
David Reed,2007,London,8663820.694794107,6165104.031021211,8631145.643429695,1.4052999999977205
Dale Chihuly,2007,London,3139887.4829991027,3082552.0155106056,4315572.821714847,1.0185999999966955
Torben Giehler,2007,London,20125982.109268744,9864166.449633937,14796249.674450906,2.0403124999979316
Wim Delvoye,2007,London,624525.0383424486,369906.24186127266,616510.4031021211,1.688333333287691
John Bock,2007,London,12806770.60364036,11097187.25583818,14796249.674450906,1.1540555555545156
Bjarne Melgaard,2007,London,890857.532482565,863114.5643429696,1233020.8062042422,1.0321428571308988
Jonathan Meese,2007,London,4244674.125358104,3699062.4186127265,6165104.031021211,1.1474999999968978
Manuel Mendive,2007,London,890857.532482565,1233020.8062042422,1849531.2093063632,0.7224999999941404
Angelo Filomeno,2007,London,0.0,616510.4031021211,863114.5643429696,0.0
Graham Sutherland,2007,London,417377.542900136,493208.3224816969,739812.4837225453,0.8462499999828419
David Klamen,2007,London,3001789.1527042277,2466041.6124084843,3699062.4186127265,1.217249999995064
Walter Goldfarb,2007,London,0.0,616510.4031021211,863114.5643429696,0.0
Fabrizio Plessi,2007,London,0.0,863114.5643429696,1109718.725583818,0.0
Nan Goldin,2007,London,6730444.070665856,6165104.031021211,8631145.643429695,1.0916999999982293
Micha Klein,2007,London,0.0,3699062.4186127265,6165104.031021211,0.0
Maurizio Cannavacciuolo,2007,London,15292540.548948113,12330208.062042423,18495312.093063634,1.240249999998994
Fiona Rae,2007,London,1620805.8497554765,1479624.9674450906,2219437.451167636,1.0954166666592633
Domenico Bianchi,2007,London,0.0,986416.6449633938,1479624.9674450906,0.0
Jacob Hashimoto,2007,London,816876.2841103105,678161.4434123333,924765.6046531816,1.2045454545276926
Bruno Munari,2007,London,446970.04224903777,369906.24186127266,616510.4031021211,1.2083333333006672
Maurizio Pellegrin,2007,London,742895.035738056,739812.4837225453,986416.6449633938,1.0041666666530935
Brad Kahlhamer,2007,London,7697132.382729982,7398124.837225453,9864166.449633937,1.0404166666652603
Loris Cecchini,2007,London,1482707.5194606013,1479624.9674450906,2219437.451167636,1.0020833333265606
Pascale Marthine Tayou,2007,London,565340.0396446451,493208.3224816969,739812.4837225453,1.1462499999767592
Enrico de Paris,2007,London,1334745.0227160922,986416.6449633938,1479624.9674450906,1.3531249999862824
Jessica Stockholder,2007,London,2035100.8406401018,1233020.8062042422,1849531.2093063632,1.6504999999866141
Eric and Heather ChanSchatz,2007,London,816876.2841103105,616510.4031021211,863114.5643429696,1.3249999999785083
Shintaro Miyake,2007,London,624525.0383424486,493208.3224816969,739812.4837225453,1.2662499999743262
Marcel Dzama,2007,London,0.0,3699062.4186127265,6165104.031021211,0.0
Berlinde De Bruyckere,2007,London,1186782.525971583,986416.6449633938,1479624.9674450906,1.203124999987803
Meg Cranston,2007,London,0.0,493208.3224816969,739812.4837225453,0.0
Alexis Rockman,2007,London,565340.0396446451,431557.2821714848,554859.362791909,1.3099999999696448
Omar Galliani,2007,London,594932.5389935469,493208.3224816969,739812.4837225453,1.2062499999755427
Thaddeus Strode,2007,London,964838.7808548195,616510.4031021211,863114.5643429696,1.5649999999746151
Berlinde De Bruyckere,2007,London,0.0,308255.20155106054,431557.2821714848,0.0
David Byrne,2007,London,269415.04615562694,246604.16124084845,369906.24186127266,1.0924999999556984
David Byrne,2007,London,0.0,493208.3224816969,739812.4837225453,0.0
Cang Xin,2007,London,254618.79648117602,184953.12093063633,246604.16124084845,1.3766666665922336
Li Wei,2007,London,114054.42457389241,61651.04031021211,86311.45643429695,1.849999999699924
Li Wei,2007,London,225026.2971322742,184953.12093063633,246604.16124084845,1.2166666666008843
Wang Xingwei,2007,London,594932.5389935469,369906.24186127266,493208.3224816969,1.6083333332898537
Zang Xiaotao,2007,London,196280.88307723473,62909.954553346644,88074.67618716903,3.1200290071675596
Zang Xiaotao,2007,London,120787.95119657378,62909.954553346644,88074.67618716903,1.9200133275401967
Wang Qiang,2007,London,166084.20353329284,100656.42049367711,150985.86376132187,1.6500110246541655
Wang Qiang,2007,London,84551.9357438435,100656.42049367711,150985.86376132187,0.8400053898276136
Paola Pivi,2007,London,301971.72752264375,251642.284254999,377464.6594033046,1.200003919868427
Robert Mapplethorpe,2007,London,362366.31963133375,251642.284254999,377464.6594033046,1.4400056838211408
Nikolas Gambaroff,2012,London,245433.79330905862,159077.14931574868,204528.7178497696,1.542860142700156
Rob Pruitt,2012,London,0.0,113626.69429950262,159077.14931574868,0.0
Kelley Walker and Wade Guyton,2012,London,136352.47856651308,34088.11964162827,45450.45501624607,3.99999999882657
Nina Beier,2012,London,0.0,45450.45501624607,68176.23928325654,0.0
Rashid Johnson,2012,London,190892.57917889842,159077.14931574868,204528.7178497696,1.199999999924565
Gianni Caravaggio,2012,London,272704.95713302615,227253.38859900524,340881.1964162827,1.2000039198633092
Gardar Eide Einarsson,2012,London,327246.1712631864,113626.69429950262,159077.14931574868,2.8800113675032675
Fiona Banner,2012,London,272704.95713302615,272704.95713302615,409057.4356995392,0.9999999999633302
Eva Rothschild,2012,London,313610.0325923151,181802.93358275914,272704.95713302615,1.7249998467835814
Josh Smith,2012,London,218163.74300286593,227253.38859900524,340881.1964162827,0.9600021559116187
Bernar Venet,2012,London,299975.00743921887,272704.95713302615,409057.4356995392,1.099998366666618
Allan McCollum,2012,London,204528.7178497696,181802.93358275914,272704.95713302615,1.1250022967611542
Hanna Liden,2012,London,190892.57917889842,181802.93358275914,272704.95713302615,1.0499972437546041
Hanna Liden,2012,London,809025.2258029392,681762.3928325654,909016.8949493454,1.1866674288526822
Alec Soth,2012,London,1012645.3131484273,909016.8949493454,1363525.8991829054,1.1140005414241685
Alec Soth,2012,London,114535.32480378408,68176.23928325654,90900.91003249215,1.6799888933608724
Raymond Pettibon,2012,London,109081.31474254554,56812.79039086388,79538.57465787434,1.9200133275074425
Raymond Pettibon,2012,London,109081.31474254554,90900.91003249215,136352.47856651308,1.2000024498275634
Marc Quinn,2012,London,182711.5640870406,113626.69429950262,159077.14931574868,1.607998588688683
KAWS,2012,London,68176.23928325654,45450.45501624607,68176.23928325654,1.5000122494678458
RETNA,2012,London,149987.50371960943,56812.79039086388,79538.57465787434,2.640030575180633
Dash Snow,2012,London,59994.11067362388,45450.45501624607,68176.23928325654,1.3199892198874432
Trisha Donnelly,2012,London,54540.10061238535,34088.11964162827,45450.45501624607,1.5999738668419088
Ugo Rondinone,2012,London,204528.7178497696,56812.79039086388,79538.57465787434,3.600047038820674
Roni Horn,2012,London,81811.26443635287,22724.670749235607,34088.11964162827,3.6001077992781783
Federico Herrero,2012,London,46359.085520527544,15907.714931574868,20451.980970757075,2.914251713133727
Bojan Sarcevic,2012,London,68176.23928325654,79538.57465787434,102264.3589248848,0.8571468569550937
Herbert Hamak,2012,London,149987.50371960943,113626.69429950262,159077.14931574868,1.3200023518334982
Pipilotti Rist,2012,London,122716.33989564188,45450.45501624607,68176.23928325654,2.7000024493655217
Gelitin,2012,London,54540.10061238535,45450.45501624607,68176.23928325654,1.1999901998976759
Gelitin,2012,London,0.0,45450.45501624607,68176.23928325654,0.0
Franz West,2012,London,0.0,56812.79039086388,79538.57465787434,0.0
Raymond Pettibon,2012,London,109081.31474254554,34088.11964162827,45450.45501624607,3.1999803995447165
Raymond Pettibon,2012,London,152714.50875022865,45450.45501624607,68176.23928325654,3.3600215589049935
Kris Martin,2012,London,68176.23928325654,34088.11964162827,45450.45501624607,1.999999999413285
Jake and Dinos Chapman,2012,London,163622.52887270573,79538.57465787434,102264.3589248848,2.0571468568042235
Barry McGee,2012,London,163622.52887270573,79538.57465787434,102264.3589248848,2.0571468568042235
Shepard Fairey,2012,London,43632.08048990827,34088.11964162827,45450.45501624607,1.279979093473527
Allora & Calzadilla,2012,London,245433.79330905862,68176.23928325654,90900.91003249215,3.599990199713685
Allora & Calzadilla,2012,London,32724.060367431208,22724.670749235607,34088.11964162827,1.4400235195544788
Banks Violette,2012,London,25905.99103199561,22724.670749235607,34088.11964162827,1.1399941194513048
Dan Colen,2012,London,327246.1712631864,90900.91003249215,136352.47856651308,3.600031849078445
David Noonan,2012,London,21816.040244954136,18179.291192278546,27270.050306192676,1.200049000932433
Glenn Ligon,2012,London,81811.26443635287,15907.714931574868,20451.980970757075,5.142867139424207
Jimmie Durham,2012,London,29997.05533681194,18179.291192278546,27270.050306192676,1.6500673762820954
Erwin Wurm,2012,London,49086.09055114681,11362.335374617804,15907.714931574868,4.320070556762388
Tom Sachs,2012,London,49086.09055114681,15907.714931574868,20451.980970757075,3.0856782844945343
Tal R,2012,London,0.0,68176.23928325654,90900.91003249215,0.0
Hermann Nitsch,2012,London,38178.070428669744,15907.714931574868,20451.980970757075,2.3999719990513046
Robert Motherwell,2012,London,35451.06539805047,11362.335374617804,15907.714931574868,3.120050957661724
Don Brown,2012,London,95446.28958944921,45450.45501624607,68176.23928325654,2.1000073494166838
Axel Geis,2012,London,43632.08048990827,22724.670749235607,34088.11964162827,1.9200313594059715
Larry Rivers,2012,London,27270.050306192676,18179.291192278546,27270.050306192676,1.5000612511655413
Callum Innes,2012,London,25905.99103199561,34088.11964162827,45450.45501624607,0.7599712538194571
Phillip Allen,2012,London,40905.07545928901,34088.11964162827,45450.45501624607,1.1999804001314316
Wim Delvoye,2012,London,21816.040244954136,22724.670749235607,34088.11964162827,0.9600156797029857
Christo,2012,London,38178.070428669744,18179.291192278546,27270.050306192676,2.1000857516317577
Christian Eckart,2012,London,32724.060367431208,34088.11964162827,45450.45501624607,0.9599843201051452
Thomas Scheibitz,2012,London,73630.24934449508,34088.11964162827,45450.45501624607,2.1599973860974764
Pablo Bronstein,2012,London,7635.391382178977,4544.266039182209,6816.955817660741,1.6802254312449534
Nan Goldin,2012,London,20451.980970757075,6816.955817660741,9089.645596139273,3.0001633409109583
Daniel Hesidence,2012,London,29997.05533681194,9089.645596139273,13635.025153096338,3.3001347507488643
Neal Tait,2012,London,46359.085520527544,22724.670749235607,34088.11964162827,2.040033319368845
Erik Parker,2012,London,10908.020122477068,11362.335374617804,15907.714931574868,0.9600156792805304
Inka Essenhigh,2012,London,4362.762641880886,4544.266039182209,6816.955817660741,0.9600588070027312
Inka Essenhigh,2012,London,24543.045275573404,15907.714931574868,20451.980970757075,1.5428391422472671
Ross Bleckner,2012,London,24543.045275573404,45450.45501624607,68176.23928325654,0.539995589953954
Ross Bleckner,2012,London,19089.035214334872,4544.266039182209,6816.955817660741,4.200686097102557
Mark Francis,2012,London,8725.525283761772,4544.266039182209,6816.955817660741,1.9201176140054623
Mark Francis,2012,London,9543.960848280007,9089.645596139273,13635.025153096338,1.0499816232476527
Rafal Bujnowski,2012,London,29997.05533681194,11362.335374617804,15907.714931574868,2.640043118021459
Rafal Bujnowski,2012,London,0.0,18179.291192278546,27270.050306192676,0.0
Glenn Brown,2012,London,38178.070428669744,22724.670749235607,34088.11964162827,1.6800274394802253
Phillip Allen,2012,London,5454.010061238534,9089.645596139273,13635.025153096338,0.6000245001361572
Koen van den Broek,2012,London,24543.045275573404,34088.11964162827,45450.45501624607,0.7199882400788589
Muntean/Rosenblum,2012,London,13635.025153096338,11362.335374617804,15907.714931574868,1.2000195991006632
Harland Miller,2012,London,14997.97090951854,11362.335374617804,15907.714931574868,1.3199725586187694
Marilyn Minter,2012,London,27270.050306192676,15907.714931574868,20451.980970757075,1.7142657136080748
Damien Hirst,2012,London,49086.09055114681,45450.45501624607,68176.23928325654,1.079991179907908
Russell Young,2012,London,17724.97594013781,9089.645596139273,13635.025153096338,1.9500183734518886
AVAF (Assume Vivid Astro Focus),2012,London,35451.06539805047,18179.291192278546,27270.050306192676,1.9500796265152036
Yoshitomo Nara and David Shrigley,2012,London,68176.23928325654,34088.11964162827,45450.45501624607,1.999999999413285
Jonathan Pylypchuk,2012,London,6816.955817660741,11362.335374617804,15907.714931574868,0.5999607991583716
Johannes Wohnseifer,2012,London,68176.23928325654,11362.335374617804,15907.714931574868,6.000195996287236
Olle Borg,2012,London,17724.97594013781,11362.335374617804,15907.714931574868,1.5599764784389023
EVOL,2012,London,25905.99103199561,11362.335374617804,15907.714931574868,2.2799882378993
David Ratcliff,2012,London,54540.10061238535,11362.335374617804,15907.714931574868,4.800078396402653
Chris Ballantyne,2012,London,12270.965878899275,11362.335374617804,15907.714931574868,1.079968638798637
Chris Ballantyne,2012,London,59994.11067362388,22724.670749235607,34088.11964162827,2.640043119183211
Brendan Cass,2012,London,17724.97594013781,11362.335374617804,15907.714931574868,1.5599764784389023
Donald Baechler,2012,London,0.0,11362.335374617804,15907.714931574868,0.0
Chris Johanson,2012,London,38178.070428669744,34088.11964162827,45450.45501624607,1.119981706789336
Sage Vaughn,2012,London,27270.050306192676,45450.45501624607,68176.23928325654,0.5999950999488379
Mark Titchner,2012,London,54540.10061238535,6816.955817660741,9089.645596139273,8.000653369511557
Mark Titchner,2012,London,12270.965878899275,18179.291192278546,27270.050306192676,0.6749969370291655
Justin Lieberman,2012,London,218163.74300286593,45450.45501624607,68176.23928325654,4.800034298377956
Christian Holstad,2012,London,23178.986001376346,9089.645596139273,13635.025153096338,2.550042873588046
Damien Hirst,2012,London,16362.030183715604,6816.955817660741,9089.645596139273,2.4001960108534672
Thomas Demand,2012,London,27270.050306192676,22724.670749235607,34088.11964162827,1.2000195996287324
Damien Hirst,2012,London,76357.25437511432,22724.670749235607,34088.11964162827,3.3601038793524314
Tauba Auerbach,2012,London,51813.09558176608,18179.291192278546,27270.050306192676,2.8501163772145284
Tauba Auerbach,2012,London,11452.530314381038,4544.266039182209,6816.955817660741,2.520215627877256
Takashi Murakami,2012,London,6816.955817660741,11362.335374617804,15907.714931574868,0.5999607991583716
Jeff Koons,2012,London,0.0,6816.955817660741,11362.335374617804,0.0
Marc Quinn,2012,London,5454.010061238534,11362.335374617804,15907.714931574868,0.4800078396402652
Marc Quinn,2012,London,27270.050306192676,18179.291192278546,27270.050306192676,1.5000612511655413
Victor Vasarely,2012,London,25905.99103199561,11362.335374617804,15907.714931574868,2.2799882378993
Victor Vasarely,2012,London,19089.035214334872,15907.714931574868,20451.980970757075,1.1999859995256523
Alexander Calder,2012,London,0.0,11362.335374617804,15907.714931574868,0.0
Robert Motherwell,2012,London,43632.08048990827,4544.266039182209,6816.955817660741,9.601568221948702
Various Artists,2012,London,17724.97594013781,11362.335374617804,15907.714931574868,1.5599764784389023
James Aldridge,2012,London,20451.980970757075,9089.645596139273,13635.025153096338,2.250030623519967
Nate Lowman,2012,London,46359.085520527544,34088.11964162827,45450.45501624607,1.3599777868156224
Damien Hirst,2012,London,0.0,18179.291192278546,27270.050306192676,0.0
Enrico Castellani,2012,London,54540.10061238535,4544.266039182209,6816.955817660741,12.00196027743588
Lucio Fontana,2012,London,23178.986001376346,6816.955817660741,9089.645596139273,3.400196009386537
Louise Bourgeois,2012,London,27270.050306192676,9089.645596139273,13635.025153096338,3.0001225006807863
Gerhard Richter,2012,London,29997.05533681194,15907.714931574868,20451.980970757075,1.8856922849688822
Roni Horn,2012,London,10908.020122477068,9089.645596139273,13635.025153096338,1.2000490002723143
Wolfgang Tillmans,2012,London,12270.965878899275,9089.645596139273,13635.025153096338,1.3499938733157313
Wolfgang Tillmans,2012,London,46359.085520527544,11362.335374617804,15907.714931574868,4.080066636942255
Candida Höfer,2012,London,7635.391382178977,4544.266039182209,6816.955817660741,1.6802254312449534
Gregory Crewdson,2012,London,9543.960848280007,4544.266039182209,6816.955817660741,2.1002205295611045
Gregory Crewdson,2012,London,114535.32480378408,56812.79039086388,79538.57465787434,2.0160130138941827
Luisa Lambri,2012,London,76357.25437511432,15907.714931574868,20451.980970757075,4.800013996702592
Luisa Lambri,2012,London,109081.31474254554,18179.291192278546,27270.050306192676,6.000306256652821
Kevin Zucker,2012,London,17724.97594013781,13635.025153096338,20451.980970757075,1.2999591660535446
Luisa Lambri,2012,London,0.0,15907.714931574868,20451.980970757075,0.0
Uta Barth,2012,London,16362.030183715604,11362.335374617804,15907.714931574868,1.440023518920796
Matt Mullican,2012,London,21816.040244954136,4544.266039182209,6816.955817660741,4.800784110974351
Kim Sooja,2012,London,9362.457450978683,8917.050341036787,12483.647773896531,1.0499500487725864
Kim Sooja,2012,London,26751.15102311036,5349.339390402189,8917.050341036787,5.000832630118605
Kim Sooja,2012,London,37897.463949406345,17834.100682073575,26751.15102311036,2.1249999988084625
Tracey Moffatt,2012,London,35668.20136414715,26751.15102311036,35668.20136414715,1.3333333328349126
Sergei Bratkov,2012,London,26751.15102311036,14267.50324921383,21400.69811493332,1.874970731535295
Nan Goldin,2012,London,8470.529713320035,8917.050341036787,12483.647773896531,0.9499250738597842
Jack Pierson,2012,London,22292.62585259197,12483.647773896531,16050.245206756275,1.7857461407513175
Jack Pierson,2012,London,22292.62585259197,17834.100682073575,26751.15102311036,1.2499999992990956
Vanessa Beecroft,2012,London,4458.525170518394,5349.339390402189,8917.050341036787,0.8334721050197677
Vanessa Beecroft,2012,London,6687.78775577759,8917.050341036787,12483.647773896531,0.7499999991589147
Michael Lavine,2012,London,42355.989119924736,26751.15102311036,44585.25170518394,1.5833333327414585
Stephen Shore,2012,London,62152.10812129237,17834.100682073575,26751.15102311036,3.485014983060855
Subodh Gupta,2012,London,1114.6312926295984,5349.339390402189,8917.050341036787,0.2083680262549419
Roberto Coda Zabetta,2012,London,1003.2795151441242,5349.339390402189,8917.050341036787,0.1875520396160866
Ai Weiwei,2012,London,4903.932280460292,7133.194865719488,10699.79229857923,0.6874804860796205
Zhang Huan,2012,London,13375.57551155518,8917.050341036787,12483.647773896531,1.4999999983178294
Li Ji,2012,London,0.0,16050.245206756275,21400.69811493332,0.0
Sheng Qi,2012,London,15604.83809681438,14267.50324921383,17834.100682073575,1.0937329267289222
Sheng Qi,2012,London,173439.30157582517,142675.0324921383,214012.54873820746,1.2156247560218767
Xu Hualing,2012,London,21177.994559962368,7133.194865719488,10699.79229857923,2.96893536892559
Xu Hualing,2012,London,18948.731974703172,14267.50324921383,21400.69811493332,1.328104268170834
Feng Shu,2012,London,0.0,17834.100682073575,26751.15102311036,0.0
Feng Shu,2012,London,4012.0045428016415,5349.339390402189,8917.050341036787,0.7499999985979577
Haung Yan,2012,London,0.0,17834.100682073575,26751.15102311036,0.0
Jitish Kallat,2012,London,10699.79229857923,5349.339390402189,8917.050341036787,2.000208156127609
Dimitry Sokolenko,2012,London,0.0,10699.79229857923,14267.50324921383,0.0
Gosha Ostretsov,2012,London,0.0,17834.100682073575,26751.15102311036,0.0
Matthew Weinstein,2012,London,0.0,5349.339390402189,8917.050341036787,0.0
David Korty,2012,London,0.0,3566.597432859744,5349.339390402189,0.0
Christopher Orr,2012,London,1114.6312926295984,3566.597432859744,5349.339390402189,0.3125195120803632
Maureen Gallace,2012,London,15604.83809681438,12483.647773896531,16050.245206756275,1.2500222985259224
Johan Nobell,2012,London,0.0,14267.50324921383,21400.69811493332,0.0
Pia Fries,2012,London,6687.78775577759,7133.194865719488,10699.79229857923,0.9375585375554496
Stefan Hirsig,2012,London,18948.731974703172,10699.79229857923,14267.50324921383,1.770943905098965
Clemens Krauss,2012,London,0.0,5349.339390402189,8917.050341036787,0.0
Francesca DiMattio,2012,London,1337.3348476005472,5349.339390402189,8917.050341036787,0.2499999995326526
Gary Webb,2012,London,4458.525170518394,7133.194865719488,10699.79229857923,0.6250390250369664
Raffi Kalenderian,2012,London,7802.41904840719,10699.79229857923,14267.50324921383,0.729212196217221
Rita Ackermann,2012,London,4458.525170518394,5349.339390402189,8917.050341036787,0.8334721050197677
Christian Hellmich,2012,London,15604.83809681438,8917.050341036787,12483.647773896531,1.7499999980374679
Rita Ackermann,2012,London,0.0,3566.597432859744,5349.339390402189,0.0
